"","okved","total_index","foiv","impact"
"6903","Производство пищевых продуктов, включая напитки, и табака",91.1111111111111,"Росалкогольрегулирование","Средняя"
"6904","Финансовая деятельность",68.8888888888889,"Минфин","Средняя"
"6905","Государственное управление",92.5925925925926,"МЧС","Низкая"
"6906","Финансовая деятельность",47.1698113207547,"Минфин","Высокая"
"6907","Добыча топливно-энергетических полезных ископаемых",82.2222222222222,"Минприроды","Средняя"
"6908","Государственное управление",77.7777777777778,"Минцифры","Низкая"
"6909","Сельское хозяйство",86.6666666666667,"Минсельхоз","Средняя"
"6910","Сельское хозяйство",81.4814814814815,"Минсельхоз","Низкая"
"6911","Экология",84.4444444444444,"Минприроды","Средняя"
"6912","Операции с недвижимым имуществом, аренда и предоставление услуг",22.6415094339623,"Росреестр","Высокая"
